entity_id,entity_name,aliases,canonical_code,subgroup_name,confidence,rationale,source_urls,source_titles,publication_dates,source_types,evidence_texts,suspected_functions,related_case_ids,review_status,merge_confidence,seed_overlap
8c85af2eedfb8a20,Danaide,Danaide,3A,Mass Surveillance Systems,0.9297102762269577,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Danaide. Danaide S.A. is a Buenos Aires–based technology firm that supplies UltraIP, the facial-recognition platform that powers the city’s Fugitive Facial Recognition System (SNRP), which was installed in 2019.

DarkOwl. DarkOwl is a cybersecurity company providing tools for dark web intelligence and monitoring. Their platform provides access to a vast database of dark web content, enabling clients to search for leaked cre",Mass Surveillance Systems,baf1b76fc4648be9,ready_for_review,1.0,False
346581b98d20fda8,Dassault. Arms,Dassault. Arms,3A,Mass Surveillance Systems,0.5406380615990487,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Dassault. Arms giant Dassault Systèmes, a strategic partner of Thales, sold a mass surveillance system to Egypt in collaboration with Nexa Technologies. In 2017, Ahmed Alaa, a student in Egypt, was imprisoned for 80 days after being accused of posting a photo under a rainbow flag on social media. His arrest was facilitated by a mass surveillance system sold to the Egyptian government by French companies Nexa Technologies, Ercom-Su",Mass Surveillance Systems,94dc0420f84471fb,low_confidence,1.0,False
ebe6b17654d339ce,DataForense,DataForense,3A,Mass Surveillance Systems,0.9017953505661812,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"DataForense. DataForense s.r.l. is an Italian company founded in 2013 by Annunziata Cirillo, initially focused on developing forensic tools and invoicing software. In 2015, the company expanded into interception technologies with its Artemide/Spyrtacus project, a spyware system capable of stealthily extracting data from Android and iOS devices. This expansion was further strengthening by recruiting experts from the Italian inte",Mass Surveillance Systems,b247137c25b31081,ready_for_review,1.0,False
ff88de9ee1f24fb7,DataWorks Plus,DataWorks Plus,Not included,Not included,0.7659644735848825,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"DataWorks Plus. DataWorks Plus is a South Carolina-based company that provides advanced surveillance technology, equipping police with the ability to identify faces from surveillance footage in real time. One of their flagship products, FaceWatch Plus, offers ""continuous screening and monitoring of live video streams,"" as described on the company's website. This technology was adopted by law enforcement agencies in cities like Chi",uncertain,561f821a36969739,ready_for_review,1.0,False
ee9059f051cb7a4a,DATYS,DATYS,3A,Mass Surveillance Systems,0.9468322804728956,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"DATYS. DATYS is a Cuban state-owned company that develops and distributes biometric surveillance technology. The company has created a suite of products designed for identification and biometric verification, utilizing multiple biological markers including facial recognition, fingerprints, palm prints, DNA analysis, and voice recognition. Argentina's Ministry of the Interior acquired their biometric systems in October 201",Mass Surveillance Systems,3761f84199be1357,ready_for_review,1.0,False
4b425a2d53e1ccf8,DEA Aviation,DEA Aviation,Not included,Not included,0.3316948769294242,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"DEA Aviation. DEA Aviation Ltd is a UK-based provider of airborne technologies to various clients, including Frontex, the European Border and Coast Guard Agency, and the UK Ministry of Defence. Their products include aircrafts equipped with high-fidelity sensors and surveillance systems to collect real-time data. This is used by Frontex to monitor land and maritime borders, targeting migrants particularly in regions like the Med",uncertain,5e77bc01ea1f5102,low_confidence,1.0,False
f7f323ac66dd5a28,Deep Nude,Deep Nude | Deepnude,1B,Synthetic Media Deception,0.8424658270918242,"Top code 1B from combined rule, prototype, and optional model signals.",https://www.xbiz.com/news/283348/san-francisco-city-attorney-sues-nonconsensual-deepfake-porn-sites | https://www.xbiz.com/news/283348/san-francisco-city-attorney-sues-nonconsensual-deepfake-porn-sites,San Francisco City Attorney Sues &#39;Nonconsensual&#39; Deepfake Porn Sites - XBIZ.com | San Francisco City Attorney Sues &#39;Nonconsensual&#39; Deepfake Porn Sites - XBIZ.com, | ,news | news,"A Tangled Web of Obscure Sites and Companies Chiu’s office attached the — filed at San Francisco Superior Court as “People of the State of California v. Sol Ecom, Inc, et al.” — but redacted the names of the websites. However, the unredacted version of the complaint names the targeted websites as: Drawnudes.io (operated by Sol Ecom); Porngen.art and Undresser.ai (operated by Briver); Undress.app, Undress.love, Undress.cc, and Ai-nudes.app (operated by Itai Tech); Nudify.online (operated by Defir | Deep-nude.ai (operated by someone only identified as Doe #1); Pornx.ai (operated by someone only identified as Doe #2); Deepnude.cc (operated by someone only identified as Doe #3); Ainude.ai (operated by someone only identified as Doe #4); and Clothoff.io (operated by someone only identified as Doe #5). According to the lawsuit, several of these sites openly promote the nonconsensual nature of their deepfakes. Drawnudes.io, for example, allegedly enables users to “deepnude girls for free” by using the website’s AI technology to ‘undress’ uplo",Synthetic Media Deception | Synthetic Media Deception,76027fc313175397 | 555a8edb96f20cb1,ready_for_review,1.0,False
f97bca3d6b51d2d1,DeepGlint,DeepGlint,3A,Mass Surveillance Systems,0.9753029620126219,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"DeepGlint. DeepGlint is a Beijing-based artificial intelligence company that develops computer vision and facial recognition technology. The company's systems can identify individuals and vehicles from distances up to 50 meters and alert authorities to specific activities. Its technology has been used by police agencies throughout China to track down individuals and for monitoring purposes. In 2021, the United States sanction",Mass Surveillance Systems,d709ba665659d52a,ready_for_review,1.0,False
e00e135d50ce662d,Documents Investor Class Auction Allotments Treasury International,Documents Investor Class Auction Allotments Treasury International,2C,Financial Extraction Algorithms,0.4852889949304083,"Top code 2C from combined rule, prototype, and optional model signals.",https://home.treasury.gov/news/press-releases/jy0538,Treasury Identifies Eight Chinese Tech Firms as Part of The Chinese Military-Industrial Complex | U.S. Department of the Treasury,2021-12-16,government_report,t Outstanding Monthly Statement of the Public Debt Debt Management Overview and Quarterly Refunding Process Most Recent Documents Investor Class Auction Allotments Treasury International Capital (TIC) System U.S International Portfolio Investment Statistics Forms and Instructions U.S.,Financial Extraction Algorithms,8514ac06304b726a,low_confidence,1.0,False
30a6fc842a5d6c70,Drawnudes,Drawnudes,1B,Synthetic Media Deception,0.8424658270918242,"Top code 1B from combined rule, prototype, and optional model signals.",https://www.xbiz.com/news/283348/san-francisco-city-attorney-sues-nonconsensual-deepfake-porn-sites,San Francisco City Attorney Sues &#39;Nonconsensual&#39; Deepfake Porn Sites - XBIZ.com,,news,"However, the unredacted version of the complaint names the targeted websites as: Drawnudes.io (operated by Sol Ecom); Porngen.art and Undresser.ai (operated by Briver); Undress.app, Undress.love, Undress.cc, and Ai-nudes.app (operated by Itai Tech); Nudify.online (operated by Defirex); Undressing.io (operated by Itai OÜ); Undressai.com (operated by Gribinets); Deep-nude.ai (operated by someone only identified as Doe #1); Pornx.ai (operated by someone only identified as Doe #2); Deepnude.cc (operated by so",Synthetic Media Deception,123badce0c2919a8,ready_for_review,1.0,True
15db35d22827bb35,Dreamlab Technologies,Dreamlab Technologies,3A,Mass Surveillance Systems,0.8733029172150267,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Dreamlab Technologies. Dreamlab Technologies, a Swiss company, was involved in a surveillance project in Turkmenistan in partnership with Gamma International GmbH (creators of the FinFisher spyware). Documents leaked by WikiLeaks revealed that Dreamlab helped establish an ""Infection Proxy Infrastructure"" on Turkmenistan's networks, enabling widespread surveillance. This infrastructure allowed for the infection of devices through fake sof",Mass Surveillance Systems,dd3927f030b838c2,ready_for_review,1.0,False
f4c19ba83053443c,DSIRF,DSIRF,3A,Mass Surveillance Systems,1.0,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"DSIRF. The spyware developer, officially named DSIRF (Decision Supporting Information Research and Forensic), and operating under the codename KNOTWEED, created the spyware Subzero, which was used to target law firms, banks, and consultancy firms in the UK, Austria, and Panama. According to Microsoft's Threat Intelligence Center (MSTIC), DSIRF employed various exploits to compromise systems, including a zero-day privilege",Mass Surveillance Systems,b5aeb1f61d674a8e,ready_for_review,1.0,False
a1318654ec63c9c2,Echo-On Technologies,Echo-On Technologies,3A,Mass Surveillance Systems,0.575059501723824,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Echo-On Technologies. Echo-On Technologies was founded in 2018 as a subsidiary of the Israeli firm Rayzone Group. Its primary product, Echo, is a surveillance tool designed to exploit vulnerabilities in telecommunications systems like SS7. It enables capabilities such as real-time location tracking, call interception, and SMS message retrieval. Echo is marketed primarily to governments and law enforcement agencies for intelligence gathe",Mass Surveillance Systems,ef2d839cc8ba7d79,low_confidence,1.0,False
944fd0ab742eb0cb,EDGE NPD,EDGE NPD,3A,Mass Surveillance Systems,0.9698947159036118,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"EDGE NPD. EDGE NPD, a Polish software company, developed ABTShield, a tool designed to monitor online narratives and identify disinformation and foreign influence campaigns. ABTShield claims to offer a range of surveillance capabilities, including the ability to compile social media posts by keywords or topics, track specific social media accounts and analyze social reactions to news and articles. The tool reportedly collect",Mass Surveillance Systems,1d52866b3c5bd3ef,ready_for_review,1.0,False
10780bbc5762bebf,Elm,Elm,3A,Mass Surveillance Systems,0.9343571065868844,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Elm. Elm is a Saudi government-owned technology company operating under the Public Investment Fund (PIF). The entity develops and manages platforms that facilitate state surveillance. These include systems for biometric identification, digital identity, predictive analytics, and population tracking through integrated government databases. Elm has built platforms for border control and law enforcement analytics, and has",Mass Surveillance Systems,e2d39cfef95ae819,ready_for_review,1.0,False
3967578b4ece77d7,Elsight,Elsight,3A,Mass Surveillance Systems,0.4700350161984305,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Elsight. Founded in 2009 by Nir Gabay and Roee Kash, Elsight is a company specializing in advanced communication technologies, particularly known for its innovative surveillance drones. These drones are designed to provide real-time data transmission for various applications, including ""defense."" Since October 7th, 2023, there has been a notable increase in demand for Elsight's systems from different defense entities. Howev",Mass Surveillance Systems,bc5ae4ee38e2fe8d,low_confidence,1.0,False
113e3b46976cb88f,Endace,Endace,3A,Mass Surveillance Systems,0.47402510314690655,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Endace. Endace, a New Zealand-based company, is a developer of high-speed network monitoring and packet capture technology. Its tools, such as the EndaceProbe Analytics Platform, are designed for network performance monitoring. These tools provide deep visibility into network traffic. Leaked documents have revealed that Endace's technology has been used to support mass surveillance efforts by governments worldwide. The com",Mass Surveillance Systems,517668527be8ea8f,low_confidence,1.0,False
77f9356df406eb4c,Endeca,Endeca,3A,Mass Surveillance Systems,0.537952825455732,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Endeca. Endeca, a data analytics company, developed software capable of real-time social media monitoring and analysis, which was used by law enforcement agencies, such as the Chicago Police Department, to track and analyze protester activities during events like the 2012 NATO protests. The software allowed authorities to merge social media data with other datasets, such as crime records and 911 calls, enabling targeted su",Mass Surveillance Systems,f8101e56623b4b8d,low_confidence,1.0,False
3aee59d752fa55c9,EnGenius Debuts AI,EnGenius Debuts AI,3A,Mass Surveillance Systems,0.9253347844747208,"Top code 3A from combined rule, prototype, and optional model signals.",https://www.securityinfowatch.com/video-surveillance/product/55359514/engenius-technologies-engenius-debuts-ai-cloud-surveillance-platform-with-natural-language-search,EnGenius Debuts AI Cloud Surveillance Platform With Natural Language Search,"Mon, 16 Mar 2026 06:59:00 GMT",news,"EnGenius Debuts AI Cloud Surveillance Platform With Natural Language Search The hybrid edge-and-cloud solution adds AI-driven video search, facial recognition and behavioral alerting to existing surveillance systems. Reported by Autonomous Discovery - Bing News",Mass Surveillance Systems,9ca7afcc57522899,ready_for_review,1.0,False
6b5dd51a80e719f0,EnGenius Debuts AI Cloud Surveillance,EnGenius Debuts AI Cloud Surveillance,3A,Mass Surveillance Systems,0.9253347844747208,"Top code 3A from combined rule, prototype, and optional model signals.",https://www.securityinfowatch.com/video-surveillance/product/55359514/engenius-technologies-engenius-debuts-ai-cloud-surveillance-platform-with-natural-language-search,EnGenius Debuts AI Cloud Surveillance Platform With Natural Language Search,"Mon, 16 Mar 2026 06:59:00 GMT",news,"EnGenius Debuts AI Cloud Surveillance Platform With Natural Language Search The hybrid edge-and-cloud solution adds AI-driven video search, facial recognition and behavioral alerting to existing surveillance systems. Reported by Autonomous Discovery - Bing News",Mass Surveillance Systems,d3a0437b799777d0,ready_for_review,1.0,False
204a434c912d609a,Ercom,Ercom,3A,Mass Surveillance Systems,0.9258333496130988,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Ercom. The administration of Egyptian president Abdel Fattah el-Sisi bought surveillance technologies from the French cybersecurity company Ercom in 2014.

Espy. Espy is an Israeli-founded company registered in Singapore that provides systems capable of geographical zone surveillance, mass countrywide profiling, and discreet online influence campaigns. Its tools can analyze personal data from targeted networks to create p",Mass Surveillance Systems,fa94d425f6a7d5b0,ambiguous,1.0,False
5e82f636f540c004,ETI,ETI,3A,Mass Surveillance Systems,0.5024098129628396,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"ETI. ETI is a company that produces high-tech surveillance equipment. It developed a system called Evident, which enabled governments to conduct mass surveillance of their citizens' communications. In 2011, BAE bought ETI and the company became part of BAE Systems Applied Intelligence. Freedom of information requests submitted by the BBC and the Dagbladet Information newspaper in Denmark revealed exports to Saudi Arabia",Mass Surveillance Systems,ae3bdba509c938be,low_confidence,1.0,False
8c8827ef6c21c9cf,Everfox,Everfox,3A,Mass Surveillance Systems,0.9515987053798871,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Everfox. Everfox, formerly the public sector division of Forcepoint, provides tools for monitoring employee activity and analyzing behavior. Its Insider Risk Solutions platform collects data from various channels, including web activity, file operations, emails, and keystrokes, to provide organizations with a comprehensive view of employee behavior. This data is used to calculate ""risk scores"" for employees, flagging behavi",Mass Surveillance Systems,68976ebd76b977cd,ready_for_review,1.0,False
30e965f4ba9f356c,EXFO,EXFO,3A,Mass Surveillance Systems,0.937233479435113,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"EXFO. EXFO is a company that sells surveillance technology, including IMSI catcher software and related hardware, to government agencies. Their product, NetHawk, is capable of monitoring traditional mobile networks as well as LTE, can track phones’ locations and intercept texts and calls, and is small enough to fit inside a backpack or shoulder bag. EXFO has exported its products to countries such as Bosnia, Oman, Indone",Mass Surveillance Systems,46beecd57f52b083,ready_for_review,1.0,False
8740f063eab07949,Eyecool Technology,Eyecool Technology,3A,Mass Surveillance Systems,0.9793558654032959,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Eyecool Technology. Eyecool Technology, formerly known as Techshino, is a Chinese biometrics company that develops facial and iris recognition systems and has deep ties to China's public security and military sectors. The company, a supplier to the Ministry of Public Security and the People's Liberation Army (PLA), has expanded its technology's applications to smart city projects, including the Xiong'an initiative championed by Presid",Mass Surveillance Systems,f077320a50d20218,ready_for_review,1.0,False
b719236716649816,Facewatch,Facewatch,3A,Mass Surveillance Systems,0.9346149687272028,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Facewatch. Facewatch is a UK-based company that provides facial recognition technology for the retail industry. Their system alerts businesses in real-time when a ""known offender"" is detected. Images captured by CCTV are transmitted to Facewatch's cloud server, where they are converted into biometric measurements for comparison against a database of subjects of interest.

FaiceTech. FaiceTech is a UK-based developer of facial",Mass Surveillance Systems,d06c403e3c5b9eb9,ready_for_review,1.0,False
3365aaf88dda7f49,Falcon,Falcon,4C,Autonomous Weaponization,0.5112427125464492,"Top code 4C from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Falcon. The Falcon system, developed by Semptian, is primarily designed for tracking the location of targeted cellphones rather than intercepting calls or texts. Similar to the Stingray devices used by U.S. law enforcement, Falcon operates within a nearly 1-mile radius and can pinpoint the location of cellphones with high precision, up to 5 meters accuracy. When activated, Falcon emits signals that compel nearby mobile pho",Autonomous Weaponization,1f3821ca0bda5d00,low_confidence,1.0,False
f68fe275d0c88c18,FalcoNet,FalcoNet,3A,Mass Surveillance Systems,0.7584485358963416,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"FalcoNet. FalcoNet is a surveillance technology developed by the Israeli firm Cognyte, designed as a cell tower simulator capable of intercepting and collecting data from mobile phones. It functions as an airborne system, deployable on manned aircraft like helicopters or fixed-wing planes, and is used to gather unique identifiers from phones, intercept unencrypted communications, and jam normal signals to force devices to co",Mass Surveillance Systems,402b5302d2a0c4fb,ready_for_review,1.0,False
ab55fb9efd49e32a,FiberHome,FiberHome,3A,Mass Surveillance Systems,0.5791274578431799,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"FiberHome. FiberHome, officially known as Nanjing FiberHome StarrySky Communication Development Company Ltd., develops spyware for use by the Chinese authorities. Its Fengcai app is forcibly installed on tourists' smartphones at border crossings in the East Turkistan (renamed Xinjiang by China) region. This spyware collects extensive personal data, including text messages, contacts, call logs, calendar entries, and installed",Mass Surveillance Systems,6b59a208b4820b4b,low_confidence,1.0,False
cfc52e1f33245894,Fifth Dimension,Fifth Dimension,3A,Mass Surveillance Systems,0.923274372099981,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Fifth Dimension. Founded in 2014 by former Mossad member Doron Cohen, Fifth Dimension became a leading producer of surveillance technology with the backing of notable figures such as former IDF Chief of Staff Benny Gantz, who served as the company's chairman, and former Mossad deputy head Ram Ben-Barak. The company's systems are employed to analyze vast amounts of data, including social media activity, to identify potential securit",Mass Surveillance Systems,c1942fda92e33f55,ready_for_review,1.0,False
e229dbeadc327a0a,FinFisher,FinFisher,3A,Mass Surveillance Systems,0.9657804972921151,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"FinFisher. FinFisher, also known as FinSpy, is surveillance software developed by Gamma Group, an Anglo-German technology company specializing in surveillance and monitoring solutions. FinFisher has been used by various governments and law enforcement agencies around the world for surveillance purposes. The software is designed to monitor and intercept communications, gather intelligence, and track individuals' activities. Fi",Mass Surveillance Systems,b38496af8c54a97d,ready_for_review,1.0,False
1f95629c6a209fcd,First WAP,First WAP,3A,Mass Surveillance Systems,0.8704481077021582,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"First WAP. First WAP is a surveillance technology company headquartered in Jakarta, Indonesia. It was founded by former Siemens engineer Josef Fuchs in the early 2000s. The company's primary product, Altamides, is a phone-tracking software that exploits vulnerabilities in the global telecom network's SS7 protocol to pinpoint any person's location worldwide. Over time, First WAP has expanded Altamides' capabilities beyond loca",Mass Surveillance Systems,0f36dcd1543b6425,ready_for_review,1.0,False
9d579ce1c9f36a4d,Fly4Less,Fly4Less,3A,Mass Surveillance Systems,0.4953206304202091,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Fly4Less. Fly4Less, a Hungary-based company, is a contractor for Frontex, the European Border and Coast Guard Agency, to provide aerial surveillance services. The company operates aircraft equipped with advanced monitoring systems for border control, targeting migrants.

Fog Data Science. Fog Data Science, a data broker, sells location data about individuals to law enforcement agencies, obtained from thousands of apps on And",Mass Surveillance Systems,5fcacbba4c0ee7b3,low_confidence,1.0,False
31fbd8d6ac898090,Forenza,Forenza,4C,Autonomous Weaponization,0.5484609208830109,"Top code 4C from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Forenza. Forenza is the developer of a platform designed to assist police forces to access, organize and analyze social media data from sites and apps like Instagram, YouTube and TikTok. One of the platform's features is the ability to categorize and analyze public videos for specific traits, such as license plates, road signs, or tattoos to support law enforcement to identify people, vehicles, documents or locations.

Fors",Autonomous Weaponization,81f7dc953def642d,low_confidence,1.0,False
6120aed264232df5,FraudGPT,FraudGPT,4A,Automated Cyberattack Tools,1.0,"Top code 4A from combined rule, prototype, and optional model signals.",https://siliconangle.com/2025/03/25/malicious-ai-tool-mentions-surge-200-across-dark-web-channels-2024/,Malicious AI tool mentions surge 200% across dark web channels in 2024 - SiliconANGLE,"Tue, 25 Mar 2025 05:00:00 GMT",news,"tizing so-called “dark AI tools,” including jailbroken models and purpose-built malicious applications like WormGPT and FraudGPT. The tools are designed to automate core cybercriminal activities such as phishing, malware development and financial fraud. By removing safety restrictions and adding custom capabilities, the AI systems lower the barrier for less skilled attackers to carry out complex attacks at scale. On the phishing front, phishing campaigns were found to be becoming more sophisticated, with threat actors leveraging generative AI",Automated Cyberattack Tools,cf26fb9a44ffe6ea,ready_for_review,1.0,True
6d94769f723a746d,Fraunhofer IOSB,Fraunhofer IOSB,3A,Mass Surveillance Systems,0.5723939629698316,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Fraunhofer IOSB. The Fraunhofer Institute of Optronics, System Technologies, and Image Exploitation (Fraunhofer IOSB) is a research organization based in Karlsruhe, Germany. It develops what they market as ""intelligent video surveillance systems"" which includes AI-driven image analysis and tracking movement patterns. The institute has been a key partner in Mannheim's pilot surveillance project, which began in 2018. The system, whic",Mass Surveillance Systems,0998c39ea1092e1a,low_confidence,1.0,False
5a5fd4a722e9b5d9,Frontiir,Frontiir,3A,Mass Surveillance Systems,0.8313138967061628,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Frontiir. Frontiir is a Myanmar-based internet service provider (ISP) that has been facilitating digital surveillance for the country's military junta. The company operates under the Myanmar Net brand, providing internet services to millions of users. Investigations have revealed that Frontiir hosts surveillance equipment developed by Geedge Networks, a Chinese cybersecurity firm founded by Fang Binxing, known as the ""father",Mass Surveillance Systems,225512130fb283ac,ready_for_review,1.0,False
68468d2a6a50128b,G4S,G4S,Not included,Not included,0.37005908220590455,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"G4S. G4S is a British multinational security services company headquartered in London, United Kingdom. It provides a wide range of security-related services, including manned guarding, electronic security systems, and monitoring services. G4S has been involved in providing surveillance tools for Australia's offshore immigration detention centers, such as those on Manus Island. It has also provided surveillance equipment",uncertain,92d117d8f33e4d6e,low_confidence,1.0,False
71160c414313b215,Gamma Group,Gamma Group,3A,Mass Surveillance Systems,0.5363336218733664,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Gamma Group. Gamma Group is an Anglo-German technology company that sells surveillance software to governments and police forces around the world. The company has been strongly criticised by human rights organisations for selling its FinFisher software to undemocratic regimes such as Egypt and Bahrain.

FlexiSPY. Flexispy is an application that can be considered as a trojan, based on Symbian. The program sends all information r",Mass Surveillance Systems,b5de2b7bf473239b,low_confidence,1.0,False
aab8719595f79c1d,General Atomics,General Atomics,Not included,Not included,0.3828432883770637,Evidence was too weak or ambiguous to assign a taxonomy code confidently.,https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"General Atomics. General Atomics Aeronautical Systems, Inc. (GA-ASI) is a major American aerospace company based in San Diego, California. GA-ASI designs and builds unmanned aircraft, most notably the Predator drone, which is widely used by the U.S. military and allied forces for surveillance and strike missions. The company operates as a subsidiary of General Atomics, a private firm established in 1955. GA-ASI has played a key rol",uncertain,203f499326292c9b,low_confidence,1.0,False
568aaa95051985de,General Dynamics,General Dynamics,3A,Mass Surveillance Systems,0.9292224398763741,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"General Dynamics. General Dynamics Corp is a major U.S. defense contractor involved in the development and deployment of surveillance technologies used in border enforcement and immigrant monitoring. Between 2005 and 2019, the company was a key contractor for U.S. Customs and Border Protection (CBP), building a so-called ""smart/virtual"" border along the U.S.–Mexico. Its Remote Video Surveillance Systems (RVSS), equipped with day and",Mass Surveillance Systems,9379fef1156910c3,ready_for_review,1.0,False
94b23e5d45b89f69,Genetec,Genetec,3A,Mass Surveillance Systems,0.9273965960583075,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"Genetec. Genetec is a prominent provider of surveillance technology, supplying law enforcement with a range of invasive monitoring tools. Their offerings include video management systems, automatic license plate recognition (ALPR) software, and real-time crime center (RTCC) analytics to expand police surveillance networks. Genetec also leads a program to facilitate the process for law enforcement agencies to request and ret",Mass Surveillance Systems,f419c00965551b49,ambiguous,1.0,False
c6fabaaae8b7f970,GEOAI,GEOAI,3A,Mass Surveillance Systems,0.47747380671055156,"Top code 3A from combined rule, prototype, and optional model signals.",https://misp-galaxy.org/surveillance-vendor/,Surveillance Vendor - MISP galaxy,,research_database,"GEOAI. GEOAI, also known as Guangzhou ImapCloud Intelligent Technology Co., Ltd., develops drone docking stations, edge computing modules, and AI-powered sensors to create integrated sky-to-ground monitoring systems. The company utilized Nvidia chips for its gait recognition technology that could identify individuals by their walking patterns.

Geofeedia. Geofeedia was hired by California police departments after pitching",Mass Surveillance Systems,58d0bf943cb93b15,low_confidence,1.0,False
